Gene,V,F,R,T,O_max
Gene_3852,1.0,8.0,5.221388367729832,8.5,0
Gene_3851,1.0,8.0,3.730769230769231,8.5,0
Gene_3850,1.0,8.0,5.2514071294559095,8.5,0
Gene_3849,1.0,8.0,5.4521575984990625,8.5,0
Gene_3848,1.0,8.0,4.086303939962476,8.5,0
Gene_3847,1.0,8.0,5.337711069418386,8.5,0
Gene_3846,1.0,8.0,4.837711069418386,8.5,0
Gene_3845,1.0,8.0,6.075046904315197,8.5,0
Gene_3844,1.0,8.0,3.366791744840525,8.5,0
Gene_3843,1.0,8.0,3.573170731707317,8.5,0
Gene_3842,1.0,8.0,5.696060037523453,8.5,0
Gene_3841,1.0,8.0,5.393996247654784,8.5,0
Gene_3840,1.0,8.0,5.869606003752345,8.5,0
Gene_3871,1.0,8.0,4.308630393996248,8.5,0
Gene_3870,1.0,8.0,5.5844277673545974,8.5,0
Gene_3869,1.0,8.0,5.230769230769231,8.5,0
Gene_3868,1.0,8.0,6.063789868667917,8.5,0
Gene_3867,1.0,8.0,4.822701688555347,8.5,0
Gene_3866,1.0,8.0,4.310506566604127,8.5,0
Gene_3865,1.0,8.0,5.026266416510319,8.5,0
Gene_3864,1.0,8.0,5.50375234521576,8.5,0
Gene_3863,1.0,8.0,4.933395872420262,8.5,0
Gene_3862,1.0,8.0,4.761726078799249,8.5,0
Gene_3861,1.0,8.0,5.848030018761726,8.5,0
Gene_3860,1.0,8.0,5.084427767354597,8.5,0
Gene_3859,1.0,8.0,3.8377110694183862,8.5,0
Gene_3858,1.0,8.0,5.651031894934334,8.5,0
Gene_3857,1.0,8.0,3.8058161350844277,8.5,0
Gene_3856,1.0,8.0,4.548780487804878,8.5,0
Gene_3887,1.0,8.0,4.026266416510319,8.5,0
Gene_3886,1.0,8.0,6.378986866791745,8.5,0
Gene_3885,1.0,8.0,5.258911819887429,8.5,0
Gene_3884,1.0,8.0,4.933395872420262,8.5,0
Gene_3883,1.0,8.0,4.74484052532833,8.5,0
Gene_3882,1.0,8.0,4.135084427767355,8.5,0
Gene_3881,1.0,8.0,4.5159474671669795,8.5,0
Gene_3880,1.0,8.0,4.694183864915572,8.5,0
Gene_3879,1.0,8.0,5.066604127579737,8.5,0
Gene_3878,1.0,8.0,5.945590994371482,8.5,0
Gene_3877,1.0,8.0,4.875234521575985,8.5,0
Gene_3876,1.0,8.0,6.221388367729832,8.5,0
Gene_3875,1.0,8.0,5.138836772983114,8.5,0
Gene_3874,1.0,8.0,3.512195121951219,8.5,0
Gene_3873,1.0,8.0,6.138836772983115,8.5,0
Gene_3872,1.0,8.0,4.717636022514071,8.5,0
Gene_3903,1.0,8.0,5.1876172607879925,8.5,0
Gene_3902,1.0,8.0,4.556285178236398,8.5,0
Gene_3901,1.0,8.0,4.984990619136961,8.5,0
Gene_3900,1.0,8.0,4.600375234521576,8.5,0
Gene_3899,1.0,8.0,4.122889305816135,8.5,0
Gene_3898,1.0,8.0,4.758911819887429,8.5,0
Gene_3897,1.0,8.0,5.061913696060038,8.5,0
Gene_3896,1.0,8.0,5.532833020637899,8.5,0
Gene_3895,1.0,8.0,3.8348968105065664,8.5,0
Gene_3894,1.0,8.0,3.780487804878048,8.5,0
Gene_3893,1.0,8.0,4.169793621013133,8.5,0
Gene_3892,1.0,8.0,4.867729831144465,8.5,0
Gene_3891,1.0,8.0,4.847091932457786,8.5,0
Gene_3890,1.0,8.0,5.782363977485929,8.5,0
Gene_3889,1.0,8.0,4.896810506566604,8.5,0
Gene_3888,1.0,8.0,4.130393996247655,8.5,0
Gene_3919,1.0,8.0,4.985928705440901,8.5,0
Gene_3918,1.0,8.0,5.875234521575985,8.5,0
Gene_3917,1.0,8.0,5.333958724202627,8.5,0
Gene_3916,1.0,8.0,4.057223264540337,8.5,0
Gene_3915,1.0,8.0,5.51313320825516,8.5,0
Gene_3914,1.0,8.0,4.931519699812383,8.5,0
Gene_3913,1.0,8.0,4.411819887429643,8.5,0
Gene_3912,1.0,8.0,4.718574108818011,8.5,0
Gene_3911,1.0,8.0,6.26360225140713,8.5,0
Gene_3910,1.0,8.0,4.076923076923077,8.5,0
Gene_3909,1.0,8.0,4.795497185741088,8.5,0
Gene_3908,1.0,8.0,4.152908067542214,8.5,0
Gene_3907,1.0,8.0,4.592870544090056,8.5,0
Gene_3906,1.0,8.0,4.0797373358348965,8.5,0
Gene_3905,1.0,8.0,4.5159474671669795,8.5,0
Gene_3904,1.0,8.0,4.137898686679175,8.5,0
Gene_3935,1.0,8.0,5.688555347091933,8.5,0
Gene_3934,1.0,8.0,5.4521575984990625,8.5,0
Gene_3933,1.0,8.0,3.4333958724202622,8.5,0
Gene_3932,1.0,8.0,4.948405253283302,8.5,0
Gene_3931,1.0,8.0,4.476547842401501,8.5,0
Gene_3930,1.0,8.0,4.924953095684803,8.5,0
Gene_3929,1.0,8.0,4.480300187617261,8.5,0
Gene_3928,1.0,8.0,5.876172607879925,8.5,0
Gene_3927,1.0,8.0,3.924015009380863,8.5,0
Gene_3926,1.0,8.0,5.038461538461538,8.5,0
Gene_3925,1.0,8.0,4.375234521575985,8.5,0
Gene_3924,1.0,8.0,4.2439024390243905,8.5,0
Gene_3923,1.0,8.0,5.793621013133208,8.5,0
Gene_3922,1.0,8.0,4.639774859287054,8.5,0
Gene_3921,1.0,8.0,5.486866791744841,8.5,0
Gene_3920,1.0,8.0,5.595684803001876,8.5,0
Gene_3951,1.0,8.0,4.685741088180112,8.5,0
Gene_3950,1.0,8.0,4.979362101313321,8.5,0
Gene_3949,1.0,8.0,3.582551594746717,8.5,0
Gene_3948,1.0,8.0,4.440900562851782,8.5,0
Gene_3947,1.0,8.0,3.039399624765478,8.5,0
Gene_3946,1.0,8.0,5.710131332082552,8.5,0
Gene_3945,1.0,8.0,4.954971857410882,8.5,0
Gene_3944,1.0,8.0,4.641651031894934,8.5,0
Gene_3943,1.0,8.0,5.6557223264540335,8.5,0
Gene_3942,1.0,8.0,4.728893058161351,8.5,0
Gene_3941,1.0,8.0,4.527204502814259,8.5,0
Gene_3940,1.0,8.0,6.108818011257036,8.5,0
Gene_3939,1.0,8.0,6.110694183864915,8.5,0
Gene_3938,1.0,8.0,4.4596622889305815,8.5,0
Gene_3937,1.0,8.0,4.342401500938086,8.5,0
Gene_3936,1.0,8.0,5.393058161350845,8.5,0
Gene_3967,1.0,8.0,4.359287054409005,8.5,0
Gene_3966,1.0,8.0,6.370544090056285,8.5,0
Gene_3965,1.0,8.0,4.147279549718574,8.5,0
Gene_3964,1.0,8.0,5.6041275797373356,8.5,0
Gene_3963,1.0,8.0,4.942776735459662,8.5,0
Gene_3962,1.0,8.0,4.344277673545966,8.5,0
Gene_3961,1.0,8.0,5.126641651031894,8.5,0
Gene_3960,1.0,8.0,5.488742964352721,8.5,0
Gene_3959,1.0,8.0,7.417448405253284,8.5,0
Gene_3958,1.0,8.0,3.74953095684803,8.5,0
Gene_3957,1.0,8.0,3.7457786116322698,8.5,0
Gene_3956,1.0,8.0,5.262664165103189,8.5,0
Gene_3955,1.0,8.0,4.196998123827392,8.5,0
Gene_3954,1.0,8.0,6.610694183864916,8.5,0
Gene_3953,1.0,8.0,4.898686679174484,8.5,0
Gene_3952,1.0,8.0,5.4643527204502815,8.5,0
Gene_3983,1.0,8.0,4.642589118198874,8.5,0
Gene_3982,1.0,8.0,4.088180112570356,8.5,0
Gene_3981,1.0,8.0,5.23733583489681,8.5,0
Gene_3980,1.0,8.0,5.462476547842402,8.5,0
Gene_3979,1.0,8.0,4.943714821763602,8.5,0
Gene_3978,1.0,8.0,5.877110694183864,8.5,0
Gene_3977,1.0,8.0,4.8442776735459665,8.5,0
Gene_3976,1.0,8.0,5.478424015009381,8.5,0
Gene_3975,1.0,8.0,5.360225140712945,8.5,0
Gene_3974,1.0,8.0,4.142589118198874,8.5,0
Gene_3973,1.0,8.0,4.462476547842401,8.5,0
Gene_3972,1.0,8.0,4.951219512195122,8.5,0
Gene_3971,1.0,8.0,4.2879924953095685,8.5,0
Gene_3970,1.0,8.0,5.208255159474672,8.5,0
Gene_3969,1.0,8.0,4.075046904315197,8.5,0
Gene_3968,1.0,8.0,3.939024390243902,8.5,0
Gene_3999,1.0,8.0,3.0422138836772983,8.5,0
Gene_3998,1.0,8.0,4.3273921200750465,8.5,0
Gene_3997,1.0,8.0,7.016885553470919,8.5,0
Gene_3996,1.0,8.0,4.301125703564727,8.5,0
Gene_3995,1.0,8.0,4.49437148217636,8.5,0
Gene_3994,1.0,8.0,4.545028142589118,8.5,0
Gene_3993,1.0,8.0,5.157598499061914,8.5,0
Gene_3992,1.0,8.0,4.625703564727955,8.5,0
Gene_3991,1.0,8.0,5.403377110694184,8.5,0
Gene_3990,1.0,8.0,4.833958724202627,8.5,0
Gene_3989,1.0,8.0,3.9362101313320825,8.5,0
Gene_3988,1.0,8.0,4.4080675422138835,8.5,0
Gene_3987,1.0,8.0,5.124765478424015,8.5,0
Gene_3986,1.0,8.0,5.126641651031894,8.5,0
Gene_3985,1.0,8.0,4.6604127579737336,8.5,0
Gene_3984,1.0,8.0,5.4080675422138835,8.5,0
Gene_4015,1.0,8.0,6.318011257035647,8.5,0
Gene_4014,1.0,8.0,4.873358348968105,8.5,0
Gene_4013,1.0,8.0,4.669793621013133,8.5,0
Gene_4012,1.0,8.0,4.374296435272045,8.5,0
Gene_4011,1.0,8.0,5.427767354596623,8.5,0
Gene_4010,1.0,8.0,5.821763602251408,8.5,0
Gene_4009,1.0,8.0,3.606941838649156,8.5,0
Gene_4008,1.0,8.0,6.75609756097561,8.5,0
Gene_4007,1.0,8.0,5.947467166979362,8.5,0
Gene_4006,1.0,8.0,4.6801125703564725,8.5,0
Gene_4005,1.0,8.0,4.953095684803001,8.5,0
Gene_4004,1.0,8.0,5.955909943714822,8.5,0
Gene_4003,1.0,8.0,4.584427767354597,8.5,0
Gene_4002,1.0,8.0,5.590056285178236,8.5,0
Gene_4001,1.0,8.0,5.378048780487806,8.5,0
Gene_4000,1.0,8.0,5.954033771106943,8.5,0
Gene_4031,1.0,8.0,5.605065666041275,8.5,0
Gene_4030,1.0,8.0,4.437148217636022,8.5,0
Gene_4029,1.0,8.0,3.868667917448405,8.5,0
Gene_4028,1.0,8.0,6.824577861163227,8.5,0
Gene_4027,1.0,8.0,4.975609756097561,8.5,0
Gene_4026,1.0,8.0,4.723264540337711,8.5,0
Gene_4025,1.0,8.0,5.699812382739212,8.5,0
Gene_4024,1.0,8.0,5.676360225140713,8.5,0
Gene_4023,1.0,8.0,5.662288930581614,8.5,0
Gene_4022,1.0,8.0,5.563789868667918,8.5,0
Gene_4021,1.0,8.0,4.75515947467167,8.5,0
Gene_4020,1.0,8.0,5.392120075046904,8.5,0
Gene_4019,1.0,8.0,5.4080675422138835,8.5,0
Gene_4018,1.0,8.0,5.589118198874297,8.5,0
Gene_4017,1.0,8.0,5.960600375234522,8.5,0
Gene_4016,1.0,8.0,5.094746716697936,8.5,0
Gene_4047,1.0,8.0,4.524390243902439,8.5,0
Gene_4046,1.0,8.0,4.7879924953095685,8.5,0
Gene_4045,1.0,8.0,6.642589118198874,8.5,0
Gene_4044,1.0,8.0,4.543151969981238,8.5,0
Gene_4043,1.0,8.0,5.818011257035646,8.5,0
Gene_4042,1.0,8.0,5.048780487804878,8.5,0
Gene_4041,1.0,8.0,5.567542213883677,8.5,0
Gene_4040,1.0,8.0,4.612570356472795,8.5,0
Gene_4039,1.0,8.0,5.475609756097562,8.5,0
Gene_4038,1.0,8.0,5.543151969981238,8.5,0
Gene_4037,1.0,8.0,4.8958724202626644,8.5,0
Gene_4036,1.0,8.0,5.948405253283302,8.5,0
Gene_4035,1.0,8.0,4.49624765478424,8.5,0
Gene_4034,1.0,8.0,5.50281425891182,8.5,0
Gene_4033,1.0,8.0,5.516885553470919,8.5,0
Gene_4032,1.0,8.0,4.644465290806754,8.5,0
Gene_4063,1.0,8.0,3.780487804878048,8.5,0
Gene_4062,1.0,8.0,5.335834896810506,8.5,0
Gene_4061,1.0,8.0,5.690431519699812,8.5,0
Gene_4060,1.0,8.0,5.711069418386492,8.5,0
Gene_4059,1.0,8.0,5.113508442776736,8.5,0
Gene_4058,1.0,8.0,6.910881801125703,8.5,0
Gene_4057,1.0,8.0,4.4953095684803,8.5,0
Gene_4056,1.0,8.0,4.916510318949343,8.5,0
Gene_4055,1.0,8.0,5.26735459662289,8.5,0
Gene_4054,1.0,8.0,5.696060037523453,8.5,0
Gene_4053,1.0,8.0,5.121013133208256,8.5,0
Gene_4052,1.0,8.0,4.3958724202626644,8.5,0
Gene_4051,1.0,8.0,3.8864915572232643,8.5,0
Gene_4050,1.0,8.0,3.8170731707317076,8.5,0
Gene_4049,1.0,8.0,5.157598499061914,8.5,0
Gene_4048,1.0,8.0,4.914634146341463,8.5,0
Gene_4079,1.0,8.0,5.263602251407129,8.5,0
Gene_4078,1.0,8.0,5.024390243902439,8.5,0
Gene_4077,1.0,8.0,5.174484052532833,8.5,0
Gene_4076,1.0,8.0,4.605065666041276,8.5,0
Gene_4075,1.0,8.0,4.791744840525328,8.5,0
Gene_4074,1.0,8.0,5.723264540337711,8.5,0
Gene_4073,1.0,8.0,4.224202626641651,8.5,0
Gene_4072,1.0,8.0,4.309568480300188,8.5,0
Gene_4071,1.0,8.0,5.196060037523452,8.5,0
Gene_4070,1.0,8.0,3.4212007504690427,8.5,0
Gene_4069,1.0,8.0,4.624765478424015,8.5,0
Gene_4068,1.0,8.0,4.296435272045028,8.5,0
Gene_4067,1.0,8.0,3.9887429643527206,8.5,0
Gene_4066,1.0,8.0,4.330206378986866,8.5,0
Gene_4065,1.0,8.0,5.9840525328330205,8.5,0
Gene_4064,1.0,8.0,5.143527204502814,8.5,0
Gene_4095,1.0,8.0,4.565666041275797,8.5,0
Gene_4094,1.0,8.0,5.397748592870544,8.5,0
Gene_4093,1.0,8.0,3.8076923076923075,8.5,0
Gene_4092,1.0,8.0,6.351782363977486,8.5,0
Gene_4091,1.0,8.0,4.933395872420262,8.5,0
Gene_4090,1.0,8.0,4.238273921200751,8.5,0
Gene_4089,1.0,8.0,4.071294559099437,8.5,0
Gene_4088,1.0,8.0,4.454971857410881,8.5,0
Gene_4087,1.0,8.0,5.573170731707318,8.5,0
Gene_4086,1.0,8.0,3.9352720450281424,8.5,0
Gene_4085,1.0,8.0,4.413696060037523,8.5,0
Gene_4084,1.0,8.0,5.058161350844278,8.5,0
Gene_4083,1.0,8.0,4.735459662288931,8.5,0
Gene_4082,1.0,8.0,3.6247654784240146,8.5,0
Gene_4081,1.0,8.0,7.581613508442777,8.5,0
Gene_4080,1.0,8.0,6.608818011257036,8.5,0
Gene_4111,1.0,8.0,7.053470919324578,8.5,0
Gene_4110,1.0,8.0,5.474671669793621,8.5,0
Gene_4109,1.0,8.0,5.291744840525329,8.5,0
Gene_4108,1.0,8.0,4.157598499061914,8.5,0
Gene_4107,1.0,8.0,3.9568480300187616,8.5,0
Gene_4106,1.0,8.0,4.942776735459662,8.5,0
Gene_4105,1.0,8.0,4.878986866791744,8.5,0
Gene_4104,1.0,8.0,4.136960600375234,8.5,0
Gene_4103,1.0,8.0,5.037523452157599,8.5,0
Gene_4102,1.0,8.0,4.9643527204502815,8.5,0
Gene_4101,1.0,8.0,3.5506566604127574,8.5,0
Gene_4100,1.0,8.0,3.875234521575985,8.5,0
Gene_4099,1.0,8.0,5.784240150093809,8.5,0
Gene_4098,1.0,8.0,5.121951219512195,8.5,0
Gene_4097,1.0,8.0,3.114446529080675,8.5,0
Gene_4096,1.0,8.0,4.721388367729832,8.5,0
Gene_4127,1.0,8.0,6.23921200750469,8.5,0
Gene_4126,1.0,8.0,4.078799249530957,8.5,0
Gene_4125,1.0,8.0,3.9577861163227017,8.5,0
Gene_4124,1.0,8.0,5.021575984990619,8.5,0
Gene_4123,1.0,8.0,6.623827392120075,8.5,0
Gene_4122,1.0,8.0,2.7776735459662283,8.5,0
Gene_4121,1.0,8.0,6.138836772983115,8.5,0
Gene_4120,1.0,8.0,4.9840525328330205,8.5,0
Gene_4119,1.0,8.0,6.554409005628519,8.5,0
Gene_4118,1.0,8.0,5.9906191369606,8.5,0
Gene_4117,1.0,8.0,6.511257035647279,8.5,0
Gene_4116,1.0,8.0,6.310506566604128,8.5,0
Gene_4115,1.0,8.0,4.287054409005629,8.5,0
Gene_4114,1.0,8.0,5.897748592870544,8.5,0
Gene_4113,1.0,8.0,3.74202626641651,8.5,0
Gene_4112,1.0,8.0,5.533771106941838,8.5,0
Gene_4143,1.0,8.0,4.825515947467167,8.5,0
Gene_4142,1.0,8.0,4.181050656660413,8.5,0
Gene_4141,1.0,8.0,4.446529080675422,8.5,0
Gene_4140,1.0,8.0,6.073170731707317,8.5,0
Gene_4139,1.0,8.0,5.74671669793621,8.5,0
Gene_4138,1.0,8.0,5.202626641651031,8.5,0
Gene_4137,1.0,8.0,6.063789868667917,8.5,0
Gene_4136,1.0,8.0,5.315196998123827,8.5,0
Gene_4135,1.0,8.0,4.1801125703564725,8.5,0
Gene_4134,1.0,8.0,5.938086303939962,8.5,0
Gene_4133,1.0,8.0,5.7120075046904315,8.5,0
Gene_4132,1.0,8.0,5.054409005628518,8.5,0
Gene_4131,1.0,8.0,5.49906191369606,8.5,0
Gene_4130,1.0,8.0,4.946529080675422,8.5,0
Gene_4129,1.0,8.0,5.700750469043152,8.5,0
Gene_4128,1.0,8.0,6.829268292682928,8.5,0
Gene_4159,1.0,8.0,4.273921200750469,8.5,0
Gene_4158,1.0,8.0,4.030018761726079,8.5,0
Gene_4157,1.0,8.0,5.179174484052533,8.5,0
Gene_4156,1.0,8.0,5.544090056285178,8.5,0
Gene_4155,1.0,8.0,5.702626641651031,8.5,0
Gene_4154,1.0,8.0,4.428705440900563,8.5,0
Gene_4153,1.0,8.0,4.598499061913696,8.5,0
Gene_4152,1.0,8.0,5.717636022514071,8.5,0
Gene_4151,1.0,8.0,3.5037523452157595,8.5,0
Gene_4150,1.0,8.0,5.797373358348969,8.5,0
Gene_4149,1.0,8.0,5.678236397748593,8.5,0
Gene_4148,1.0,8.0,4.894934333958724,8.5,0
Gene_4147,1.0,8.0,4.470919324577861,8.5,0
Gene_4146,1.0,8.0,4.869606003752345,8.5,0
Gene_4145,1.0,8.0,5.122889305816135,8.5,0
Gene_4144,1.0,8.0,6.4474671669793615,8.5,0
Gene_4175,1.0,8.0,5.458724202626641,8.5,0
Gene_4174,1.0,8.0,5.853658536585366,8.5,0
Gene_4173,1.0,8.0,5.389305816135085,8.5,0
Gene_4172,1.0,8.0,3.9934333958724197,8.5,0
Gene_4171,1.0,8.0,4.076923076923077,8.5,0
Gene_4170,1.0,8.0,3.051594746716698,8.5,0
Gene_4169,1.0,8.0,2.73827392120075,8.5,0
Gene_4168,1.0,8.0,5.964352720450281,8.5,0
Gene_4167,1.0,8.0,5.316135084427768,8.5,0
Gene_4166,1.0,8.0,3.923076923076923,8.5,0
Gene_4165,1.0,8.0,6.710131332082552,8.5,0
Gene_4164,1.0,8.0,5.3076923076923075,8.5,0
Gene_4163,1.0,8.0,4.886491557223264,8.5,0
Gene_4162,1.0,8.0,4.596622889305816,8.5,0
Gene_4161,1.0,8.0,5.907129455909944,8.5,0
Gene_4160,1.0,8.0,6.333020637898688,8.5,0
Gene_4191,1.0,8.0,5.331144465290807,8.5,0
Gene_4190,1.0,8.0,4.909943714821764,8.5,0
Gene_4189,1.0,8.0,5.560975609756098,8.5,0
Gene_4188,1.0,8.0,5.353658536585366,8.5,0
Gene_4187,1.0,8.0,4.073170731707317,8.5,0
Gene_4186,1.0,8.0,6.223264540337712,8.5,0
Gene_4185,1.0,8.0,5.296435272045028,8.5,0
Gene_4184,1.0,8.0,4.714821763602251,8.5,0
Gene_4183,1.0,8.0,4.965290806754221,8.5,0
Gene_4182,1.0,8.0,4.377110694183865,8.5,0
Gene_4181,1.0,8.0,5.23827392120075,8.5,0
Gene_4180,1.0,8.0,4.264540337711069,8.5,0
Gene_4179,1.0,8.0,4.493433395872421,8.5,0
Gene_4178,1.0,8.0,5.614446529080675,8.5,0
Gene_4177,1.0,8.0,4.51313320825516,8.5,0
Gene_4176,1.0,8.0,4.338649155722326,8.5,0
Gene_4207,1.0,8.0,5.954971857410882,8.5,0
Gene_4206,1.0,8.0,6.343339587242026,8.5,0
Gene_4205,1.0,8.0,6.1238273921200745,8.5,0
Gene_4204,1.0,8.0,5.577861163227017,8.5,0
Gene_4203,1.0,8.0,5.101313320825516,8.5,0
Gene_4202,1.0,8.0,6.148217636022514,8.5,0
Gene_4201,1.0,8.0,5.3076923076923075,8.5,0
Gene_4200,1.0,8.0,4.0356472795497185,8.5,0
Gene_4199,1.0,8.0,4.728893058161351,8.5,0
Gene_4198,1.0,8.0,4.119136960600375,8.5,0
Gene_4197,1.0,8.0,4.23264540337711,8.5,0
Gene_4196,1.0,8.0,4.577861163227016,8.5,0
Gene_4195,1.0,8.0,3.9418386491557222,8.5,0
Gene_4194,1.0,8.0,6.270168855534709,8.5,0
Gene_4193,1.0,8.0,3.766416510318949,8.5,0
Gene_4192,1.0,8.0,5.378048780487806,8.5,0
Gene_4223,1.0,8.0,4.587242026266416,8.5,0
Gene_4222,1.0,8.0,4.522514071294559,8.5,0
Gene_4221,1.0,8.0,4.4953095684803,8.5,0
Gene_4220,1.0,8.0,5.628517823639775,8.5,0
Gene_4219,1.0,8.0,4.76547842401501,8.5,0
Gene_4218,1.0,8.0,4.525328330206379,8.5,0
Gene_4217,1.0,8.0,4.5159474671669795,8.5,0
Gene_4216,1.0,8.0,5.106941838649156,8.5,0
Gene_4215,1.0,8.0,3.8227016885553464,8.5,0
Gene_4214,1.0,8.0,4.144465290806754,8.5,0
Gene_4213,1.0,8.0,4.396810506566604,8.5,0
Gene_4212,1.0,8.0,4.7439024390243905,8.5,0
Gene_4211,1.0,8.0,5.165103189493433,8.5,0
Gene_4210,1.0,8.0,2.8048780487804876,8.5,0
Gene_4209,1.0,8.0,4.1557223264540335,8.5,0
Gene_4208,1.0,8.0,5.532833020637899,8.5,0
Gene_4239,1.0,8.0,5.2148217636022505,8.5,0
Gene_4238,1.0,8.0,4.853658536585366,8.5,0
Gene_4237,1.0,8.0,5.6313320825515945,8.5,0
Gene_4236,1.0,8.0,5.652908067542214,8.5,0
Gene_4235,1.0,8.0,4.613508442776736,8.5,0
Gene_4234,1.0,8.0,4.49624765478424,8.5,0
Gene_4233,1.0,8.0,4.224202626641651,8.5,0
Gene_4232,1.0,8.0,3.1341463414634143,8.5,0
Gene_4231,1.0,8.0,6.6116322701688555,8.5,0
Gene_4230,1.0,8.0,5.388367729831145,8.5,0
Gene_4229,1.0,8.0,6.060975609756097,8.5,0
Gene_4228,1.0,8.0,4.2514071294559095,8.5,0
Gene_4227,1.0,8.0,3.2091932457786116,8.5,0
Gene_4226,1.0,8.0,6.158536585365853,8.5,0
Gene_4225,1.0,8.0,4.295497185741088,8.5,0
Gene_4224,1.0,8.0,4.690431519699812,8.5,0
Gene_4255,1.0,8.0,4.147279549718574,8.5,0
Gene_4254,1.0,8.0,5.229831144465291,8.5,0
Gene_4253,1.0,8.0,4.8395872420262664,8.5,0
Gene_4252,1.0,8.0,5.086303939962477,8.5,0
Gene_4251,1.0,8.0,5.646341463414634,8.5,0
Gene_4250,1.0,8.0,5.4793621013133205,8.5,0
Gene_4249,1.0,8.0,4.158536585365853,8.5,0
Gene_4248,1.0,8.0,5.865853658536585,8.5,0
Gene_4247,1.0,8.0,5.675422138836773,8.5,0
Gene_4246,1.0,8.0,5.8958724202626644,8.5,0
Gene_4245,1.0,8.0,6.075046904315197,8.5,0
Gene_4244,1.0,8.0,3.4296435272045023,8.5,0
Gene_4243,1.0,8.0,5.083489681050657,8.5,0
Gene_4242,1.0,8.0,3.603189493433396,8.5,0
Gene_4241,1.0,8.0,3.0797373358348965,8.5,0
Gene_4240,1.0,8.0,3.536585365853658,8.5,0
Gene_4271,1.0,8.0,4.435272045028142,8.5,0
Gene_4270,1.0,8.0,4.2711069418386485,8.5,0
Gene_4269,1.0,8.0,4.25515947467167,8.5,0
Gene_4268,1.0,8.0,5.060975609756097,8.5,0
Gene_4267,1.0,8.0,4.796435272045028,8.5,0
Gene_4266,1.0,8.0,4.98217636022514,8.5,0
Gene_4265,1.0,8.0,4.045966228893058,8.5,0
Gene_4264,1.0,8.0,3.7392120075046904,8.5,0
Gene_4263,1.0,8.0,4.303001876172608,8.5,0
Gene_4262,1.0,8.0,5.2363977485928705,8.5,0
Gene_4261,1.0,8.0,4.75140712945591,8.5,0
Gene_4260,1.0,8.0,5.676360225140713,8.5,0
Gene_4259,1.0,8.0,5.01031894934334,8.5,0
Gene_4258,1.0,8.0,5.52439024390244,8.5,0
Gene_4257,1.0,8.0,5.110694183864916,8.5,0
Gene_4256,1.0,8.0,5.48499061913696,8.5,0
Gene_4287,1.0,8.0,4.954971857410882,8.5,0
Gene_4286,1.0,8.0,5.152908067542214,8.5,0
Gene_4285,1.0,8.0,5.858348968105066,8.5,0
Gene_4284,1.0,8.0,4.557223264540338,8.5,0
Gene_4283,1.0,8.0,4.324577861163227,8.5,0
Gene_4282,1.0,8.0,4.0037523452157595,8.5,0
Gene_4281,1.0,8.0,4.803939962476548,8.5,0
Gene_4280,1.0,8.0,4.144465290806754,8.5,0
Gene_4279,1.0,8.0,4.392120075046904,8.5,0
Gene_4278,1.0,8.0,3.48874296435272,8.5,0
Gene_4277,1.0,8.0,4.375234521575985,8.5,0
Gene_4276,1.0,8.0,4.48968105065666,8.5,0
Gene_4275,1.0,8.0,4.984990619136961,8.5,0
Gene_4274,1.0,8.0,4.334896810506566,8.5,0
Gene_4273,1.0,8.0,4.993433395872421,8.5,0
Gene_4272,1.0,8.0,3.74015009380863,8.5,0
Gene_4303,1.0,8.0,4.0600375234521575,8.5,0
Gene_4302,1.0,8.0,3.974671669793621,8.5,0
Gene_4301,1.0,8.0,6.294559099437148,8.5,0
Gene_4300,1.0,8.0,4.252345215759849,8.5,0
Gene_4299,1.0,8.0,5.127579737335834,8.5,0
Gene_4298,1.0,8.0,4.274859287054409,8.5,0
Gene_4297,1.0,8.0,4.950281425891182,8.5,0
Gene_4296,1.0,8.0,5.497185741088179,8.5,0
Gene_4295,1.0,8.0,4.766416510318949,8.5,0
Gene_4294,1.0,8.0,4.438086303939962,8.5,0
Gene_4293,1.0,8.0,5.085365853658537,8.5,0
Gene_4292,1.0,8.0,4.462476547842401,8.5,0
Gene_4291,1.0,8.0,5.723264540337711,8.5,0
Gene_4290,1.0,8.0,5.455909943714822,8.5,0
Gene_4289,1.0,8.0,5.418386491557223,8.5,0
Gene_4288,1.0,8.0,4.3320825515947465,8.5,0
Gene_4319,1.0,8.0,5.520637898686679,8.5,0
Gene_4318,1.0,8.0,3.7213883677298307,8.5,0
Gene_4317,1.0,8.0,5.666041275797373,8.5,0
Gene_4316,1.0,8.0,5.327392120075047,8.5,0
Gene_4315,1.0,8.0,4.137898686679175,8.5,0
Gene_4314,1.0,8.0,5.2288930581613515,8.5,0
Gene_4313,1.0,8.0,4.975609756097561,8.5,0
Gene_4312,1.0,8.0,5.803939962476548,8.5,0
Gene_4311,1.0,8.0,5.518761726078799,8.5,0
Gene_4310,1.0,8.0,3.444652908067542,8.5,0
Gene_4309,1.0,8.0,4.1876172607879925,8.5,0
Gene_4308,1.0,8.0,6.282363977485929,8.5,0
Gene_4307,1.0,8.0,4.098499061913696,8.5,0
Gene_4306,1.0,8.0,4.950281425891182,8.5,0
Gene_4305,1.0,8.0,3.5759849906191365,8.5,0
Gene_4304,1.0,8.0,4.424953095684803,8.5,0
Gene_4335,1.0,8.0,3.820825515947467,8.5,0
Gene_4334,1.0,8.0,6.3001876172607885,8.5,0
